lbl.module.caption.Bank;Ngân hàng;vi
lbl.module.caption.BankAccount;Tài khoản;vi
lbl.module.caption.BankAccountDefinition;Thông tin tài khoản;vi
lbl.module.caption.BankBranch;Chi nhánh;vi
lbl.module.caption.BankBranchDefinition;Thông tin chi nhánh;vi
lbl.module.caption.BankCard;Thẻ ngân hàng;vi
lbl.module.caption.BankDefinition;Thông tin ngân hàng;vi
lbl.module.caption.BankStatusReport;Báo cáo trạng thái ngân hàng;vi
lbl.module.caption.BankToAccountTransfer;Tài khoản để chuyển khoản;vi
lbl.module.caption.BankToAccountTransferBrowse;Trương mục tài khoản chuyển khoản;vi
lbl.module.caption.BankToBankTransfer;Chuyển khoản liên ngân hàng;vi
lbl.module.caption.BankToBankTransferBrowse;Danh mục chuyển khoản liên ngân hàng;vi
lbl.module.caption.BankToContactTransfer;Chuyển khoản Ngân hàn-Khách hàng;vi
lbl.module.caption.BankToContactTransferBrowse;Trương mục chuyển khoản Ngân hàng-khách hàng;vi
lbl.module.caption.BankTxnReport;Báo cáo giao dịch ngân hàng;vi
lbl.module.caption.Bench;Máy;vi
lbl.module.caption.bondPurchase;Khuế ước mua hàng;vi
lbl.module.caption.bondPurchaseBrowse;Khuế ước mua hàng;vi
lbl.module.caption.bondSale;Khuế ước bán hàng;vi
lbl.module.caption.Cards;Thông tin chương trình;vi
lbl.module.caption.changeBizDate.Form;Đặt ngày hệ thống;vi
lbl.module.caption.Chemistry;Hóa chất;vi
lbl.module.caption.ChemistryBrowse;Danh mục hóa chất;vi
lbl.module.caption.ChemistryEditor;Thông tin hóa chất;vi
lbl.module.caption.ChemistryPurchaseOrder;Đơn hàng hóa chất;vi
lbl.module.caption.chemistryPurchaseOrderBrowse;Đơn hàng hóa chất;vi
lbl.module.caption.ChemistryPurchaseOrderBrowse;Đơn hàng hóa chất;vi
lbl.module.caption.chemistryReport;Báo cáo kho hóa chất;vi
lbl.module.caption.chemistryTxnDetails;Báo cáo kho hóa chất chi tiết;vi
lbl.module.caption.Cheque;Chi phiếu;vi
lbl.module.caption.ChequeBankCollection;Chi phiếu thu qua ngân hàng;vi
lbl.module.caption.ChequeBrowse;Trương mục chi phiếu;vi
lbl.module.caption.ChequeChangeLastStatus;Chi phiếu thay đổi trạng thái cuối;vi
lbl.vehicle.Tanker;Tanker;vi
lbl.module.caption.ChequeChangeStatus;Tình trạng chi phiếu thay đổi;vi
lbl.module.caption.ChequeCollectedAtBankPayroll;Chi phiếu thu lương ngân hàng;vi
lbl.module.caption.ChequeCollectionAtBankPayroll;Chi phiếu thu lương tại ngân hàng;vi
lbl.module.caption.ChequeCollectionAtBankPayrollBrowse;Chi phiếu thu lương ngân hàng;vi
lbl.module.caption.chequeCollectionToAccount;Chi phiếu thu nợ cho tài khoản;vi
lbl.module.caption.ChequeCollectionToAccount;Chi phiếu cho tài khoản thu;vi
lbl.module.caption.ChequeFromContactPayroll;Chi phiếu từ lương;vi
lbl.module.caption.ChequeFromContactPayrollBrowse;Chi phiếu từ lương;vi
lbl.module.caption.ChequePayment;Chi phiếu cho thanh toán ngân hàng;vi
lbl.module.caption.ChequePaymentToAccount;Chi phiếu cho tài khoản thanh toán;vi
lbl.module.caption.ChequeStub;Cuống chi phiếu;vi
lbl.module.caption.ChequeStubBrowse;Cuống chi phiếu;vi
lbl.module.caption.ChequeToAccountCollectionPayroll;Chi phiếu cho tài khoản thu lương;vi
lbl.module.caption.ChequeToAccountCollectionPayrollBrowse;Chi phiếu cho tài khoản thu lương;vi
lbl.module.caption.ChequeToAccountPaymentPayroll;Chi phiếu cho tài khoản thanh toán lương;vi
lbl.module.caption.ChequeToAccountPaymentPayrollBrowse;Chi phiếu cho tài khoản thu lương;vi
lbl.module.caption.ChequeToBankAssurancePayroll;Chi phiếu cho lương bảo hiểm ngân hàng;vi
lbl.module.caption.ChequeToBankAssurancePayrollBrowse;Chi phiếu cho lương bảo hiểm ngân hàng;vi
lbl.module.caption.ChequeToBankPaymentPayroll;Chi phiếu cho thanh toán lương ngân hàng;vi
lbl.module.caption.ChequeToBankPaymentPayrollBrowse;Chi phiếu cho thanh toán lương ngân hàng;vi
lbl.module.caption.ChequeToBankPayroll;Chi phiếu cho thanh toán lương;vi
lbl.module.caption.ChequeToBankPayrollBrowse;Danh sách chi phiếu thanh toán lương;vi
lbl.module.caption.ChequeToContactPayroll;Chi phiếu cho lương nhân viên;vi
lbl.module.caption.ChequeToContactPayrollBrowse;Chi phiếu trả lương;vi
lbl.module.caption.City;Khai báo tỉnh/thành;vi
lbl.module.caption.ClerkReport;Nhân viên bán hàng báo cáo;vi
lbl.module.caption.Collection;Thu;vi
lbl.module.caption.CollectionBrowse;Thu;vi
lbl.module.caption.Contact;Khách hàng;vi
lbl.module.caption.ContactBrowse;Danh mục khách hàng;vi
lbl.module.caption.ContactCategory;Thể loại khách hàng;vi
lbl.module.caption.ContactDocument;Chứng từ ủy nhiệm khách hàng;vi
lbl.module.caption.ContactEditor;Thông tin khách hàng;vi
lbl.module.caption.ContactImporter;Liên hệ nhập khẩu;vi
lbl.module.caption.ContactReport;Báo cáo liên hệ;vi
lbl.module.caption.ContactServicesAcquiredReport;Báo cáo dịch vụ liên hệ;vi
lbl.module.caption.ContactStatus;Trạng thái khách hàng;vi
lbl.module.caption.ContactStatusReport;Báo cáo trạng thái liên hệ;vi
lbl.module.caption.ContactToBankTransfer;Chuyển khoản liên hệ-ngân hàng;vi
lbl.module.caption.ContactToBankTransferBrowse;Danh mục chuyển khoản liên hệ-ngân hàng;vi
lbl.module.caption.Corporation;Đối tác;vi
lbl.module.caption.CorporationBrowse;Định nghĩa đối tác;vi
lbl.module.caption.CountNoteDefinitionBrowse;Danh sách phiếu kiểm kho;vi
lbl.module.caption.CountNoteEntryBrowse;Danh mục phiếu kiểm kho;vi
lbl.module.caption.Country;Khai báo Quốc gia;vi
lbl.module.caption.CreditCardPosCommissionReport;Báo cáo hoa hồng thẻ tín dụng bán lẻ;vi
lbl.module.caption.Currency;Khai báo tiền tệ;vi
lbl.module.caption.CurrencyPair;Khai báo cặp tiền tệ;vi
lbl.module.caption.CurrencyRate;Khai báo tỷ giá;vi
lbl.module.caption.Dashboard;Bảng thông tin điện tử;vi
lbl.module.caption.DebitCreditNoteCollection;Phiếu thu nợ/có;vi
lbl.module.caption.DebitCreditNoteCollectionBrowse;Danh mục phiếu thu nợ/có;vi
lbl.module.caption.DebitCreditNotePayment;Phiếu thanh toán nợ/có;vi
lbl.module.caption.DebitCreditNotePaymentBrowse;Danh mục phiếu thanh toán nợ/có;vi
lbl.module.caption.DebitCreditVirement;Thuyên chuyển nợ/có;vi
lbl.module.caption.DebitCreditVirementBrowse;Danh mục thuyên chuyển nợ/có;vi
lbl.module.caption.DebtorContactReport;Báo cáo nợ;vi
lbl.module.caption.Department;Phòng ban;vi
lbl.module.caption.depositAccount;Tài khoản tiền gửi;vi
lbl.module.caption.DepositAccount;Tạo tài khoản tiền gửi;vi
lbl.module.caption.depositAccountBrowse;Tài khoản tiền gửi;vi
lbl.module.caption.DepositAccountBrowse;Danh mục tài khoản tiền gửi;vi
lbl.module.caption.DepreciationType;Loại khấu hao;vi
lbl.module.caption.DetailedAccountReport;Báo cáo chi tiết tài khoản;vi
lbl.module.caption.DiscountEditor;Thông tin chiết khấu;vi
lbl.module.caption.Employee;Nhân viên;vi
lbl.module.caption.EndOfDayReport;Báo cáo cuối ngày;vi
lbl.module.caption.ExpenseDiscBrowse;Danh sách chi phí/Chiết khấu;vi
lbl.module.caption.ExpenseEditor;Thông tin chi phí;vi
lbl.module.caption.ExpenseNote;Phiếu chi phí;vi
lbl.module.caption.ExpenseNoteBrowse;Danh mục phiếu chi phí;vi
lbl.module.caption.ExtractAccountReport;Báo cáo trích xuất tài khoản;vi
lbl.module.caption.Finance;Tài chính;vi
lbl.module.caption.FinanceTxnReport;Báo cáo giao dịch tài chính;vi
lbl.module.caption.FirmDocument;Chứng từ ủy nhiệm Công ty;vi
lbl.module.caption.FixedAsset;Tài sản cố định;vi
lbl.module.caption.FixedAssetBrowse;Danh mục tài sản cố định;vi
lbl.module.caption.FollowUp;Nhóm việc;vi
lbl.module.caption.FollowUpBrowse;Danh mục nhóm việc;vi
lbl.module.caption.FollowUpView;Xem xét nhóm việc;vi
lbl.module.caption.ForeignExchange;Ngoại hối;vi
lbl.module.caption.foreignExchangeBrowse;Danh sách ngoại hối;vi
lbl.module.caption.ForeignExchangeBrowse;Danh mục ngoại hối;vi
lbl.module.caption.Foundation;Quỹ;vi
lbl.module.caption.FoundationRefunding;Danh mục hoàn quỹ;vi
lbl.module.caption.FundTransfer;Chuyển quỹ;vi
lbl.module.caption.FundTransferBrowse;Danh mục chuyển quỹ;vi
lbl.module.caption.General;Thông số tổng hợp;vi
lbl.module.caption.Help;Trợ giúp;vi
lbl.module.caption.Home;Trang chủ;vi
lbl.module.caption.InterestInfo;Khai báo tỷ giá biết trước;vi
lbl.module.caption.InterestRateBrowse;Mục tỷ giá;vi
lbl.module.caption.inventoryTxnDetails;Báo cáo kho hàng chi tiết;vi
lbl.module.caption.InvoicePaymentMapper;Hóa đơn thanh toán người dẫn đường;vi
lbl.module.caption.loadingNote;Phiếu bốc hàng;vi
lbl.module.caption.loadingNoteBrowse;Phiếu bốc hàng;vi
lbl.module.caption.LoadingNoteBrowse;Đang tải danh mục phiếu;vi
lbl.module.caption.LoadTypeReport;Báo cáo loại tải;vi
lbl.module.caption.lockData.Form;Khóa dữ liệu;vi
lbl.module.caption.maintenance.Form;Bảo trì hệ thống;vi
lbl.module.caption.MonthlyTurnoverReport;Báo cáo doanh thu hàng tháng;vi
lbl.module.caption.Organization;Công ty/Tổ chức;vi
lbl.module.caption.OrganizationBrowse;Thông tin Công ty/Tổ chức;vi
lbl.module.caption.PasswordEditor;Thay đổi mật khẩu;vi
lbl.module.caption.PayeeContactReport;Báo cáo người liên hệ nhận tiền;vi
lbl.module.caption.Payment;Thanh toán;vi
lbl.module.caption.PaymentActionType;Loại hoạt động thanh toán;vi
lbl.module.caption.PaymentBrowse;Danh mục thanh toán;vi
lbl.module.caption.PaymentCommission;Thanh toán hoa hồng;vi
lbl.module.caption.PaymentContract;Hợp đồng thanh toán;vi
lbl.module.caption.PaymentContractBrowse;Danh mục hợp đồng thanh toán;vi
lbl.module.caption.PaymentPlan;Kế hoạch thanh toán;vi
lbl.module.caption.Portfolio;Đầu tư;vi
lbl.module.caption.PortfolioToPortfolioTransfer;Chuyển khoản đầu tư-đầu tư;vi
lbl.module.caption.PortfolioToPortfolioTransferBrowse;Danh mục chuyển khoản đầu tư-đầu tư;vi
lbl.module.caption.Pos;Điểm bán lẻ;vi
lbl.module.caption.PosCommision;Hoa hồng điểm bán lẻ;vi
lbl.module.caption.PosCommisionBrowse;Hoa hồng điểm bán lẻ;vi
lbl.module.caption.PosCommissionReport;Báo cáo hoa hồng điểm bán lẻ;vi
lbl.module.caption.PriceItemBrowse;Giá hạng mục;vi
lbl.module.caption.PriceItemReport;Báo cáo giá hạng mục;vi
lbl.module.caption.PriceList;Giá sỉ;vi
lbl.module.caption.printTemplates;Khai báo biểu mẫu in;vi
lbl.module.caption.PrintTemplates;Mẫu in;vi
lbl.module.caption.Product;Sản phẩm;vi
lbl.module.caption.ProductBrowse;Sản phẩm/Dịch vụ;vi
lbl.module.caption.ProductCategory;Thể loại Sản phẩm/Dịch vụ;vi
lbl.module.caption.ProductEditor;Thông tin sản phẩm;vi
lbl.module.caption.ProductGroup;Nhóm sản phẩm;vi
lbl.module.caption.ProductShowPrices;Hiển thị giá sản phẩm;vi
lbl.module.caption.ProductStatus;Tình trạng sản phẩm;vi
lbl.module.caption.ProductStatusReport;Báo cáo tình trạng sản phẩm/dịch vụ;vi
lbl.module.caption.ProductTransfer;Chuyển sản phẩm;vi
lbl.module.caption.ProductTransferBrowse;Chuyển sản phẩm;vi
lbl.module.caption.ProductTransferView;Quan sát chuyển sản phẩm;vi
lbl.module.caption.ProductTxnReport;Báo cáo giao dịch sản phầm/dịch vụ;vi
lbl.module.caption.ProductVirement;Chuyển khoản sản phẩm;vi
lbl.module.caption.ProductVirementBrowse;Chuyển khoản sản phẩm;vi
lbl.module.caption.Promissory;Hối phiếu hẹn;vi
lbl.module.caption.PromissoryBankCollection;Hối phiếu hẹn thu ngân hàng;vi
lbl.module.caption.PromissoryBrowse;Hối phiếu hẹn;vi
lbl.module.caption.PromissoryChangeLastStatus;Hối phiếu thay đổi trạng thái cuối;vi
lbl.module.caption.PromissoryChangeStatus;Hối phiếu thay đổ itrạng thái;vi
lbl.module.caption.PromissoryCollectedAtBankPayroll;Hối phiếu thu lương ở ngân hàng;vi
lbl.module.caption.PromissoryCollectionAtBankPayroll;Hối phiếu thu nợ lương ngân hàng;vi
lbl.module.caption.PromissoryCollectionAtBankPayrollBrowse;Hối phiếu thu nợ lương ngân hàng;vi
lbl.module.caption.PromissoryCollectionToAccount;Hối phiếu thu nợ cho tài khoản;vi
lbl.module.caption.PromissoryFromContactPayroll;Hối phiếu từ lương;vi
lbl.module.caption.PromissoryFromContactPayrollBrowse;Hối phiếu từ lương;vi
lbl.module.caption.PromissoryPayment;Hối phiếu thanh toán;vi
lbl.module.caption.PromissoryPaymentToAccount;Hối phiếu thanh toán cho tài khoản;vi
lbl.module.caption.PromissoryToAccountCollectionPayroll;Hối phiếu cho tài khoản thu nợ lương;vi
lbl.module.caption.PromissoryToAccountCollectionPayrollBrowse;Hối phiếu cho tài khoản thu nợ lương;vi
lbl.module.caption.PromissoryToAccountPaymentPayroll;Hối phiếu cho tài khoản thanh toán lương;vi
lbl.module.caption.PromissoryToAccountPaymentPayrollBrowse;Hối phiếu cho tài khoản thanh toán lương;vi
lbl.module.caption.PromissoryToBankAssurancePayroll;Hối phiếu cho lương bảo hiểm ngân hàng;vi
lbl.module.caption.PromissoryToBankAssurancePayrollBrowse;Hối phiếu cho lương bảo hiểm ngân hàng;vi
lbl.module.caption.PromissoryToBankPaymentPayroll;Hối phiếu thanh toán lương ngân hàng;vi
lbl.module.caption.PromissoryToBankPaymentPayrollBrowse;Hối phiếu thanh toán lương ngân hàng;vi
lbl.module.caption.PromissoryToBankPayroll;Hối phiếu thanh toán lương;vi
lbl.module.caption.PromissoryToBankPayrollBrowse;Danh sách hối phiếu thanh toán lương;vi
lbl.module.caption.PromissoryToContactPayroll;Hối phiếu lương liên hệ;vi
lbl.module.caption.PromissoryToContactPayrollBrowse;Hối phiếu lương liên hệ;vi
lbl.module.caption.Province;Khai báo quận/huyện;vi
lbl.module.caption.PurchaseInvoice;Hóa đơn mua hàng;vi
lbl.module.caption.PurchaseInvoiceBrowse;Hóa đơn mua hàng;vi
lbl.module.caption.PurchaseInvoiceReport;Báo cáo hóa đơn mua hàng;vi
lbl.module.caption.PurchaseOrder;Đơn hàng;vi
lbl.module.caption.PurchaseOrderBrowse;Đơn hàng;vi
lbl.module.caption.PurchasePriceItem;Giá mua hạng mục;vi
lbl.module.caption.PurchaseReturnInvoice;Hóa đơn hàng mua trả lại;vi
lbl.module.caption.PurchaseReturnInvoiceView;Quan sát hóa đơn hàng mua trả lại;vi
lbl.module.caption.PurchaseSaleReport;Báo cáo mua-bán;vi
lbl.module.caption.PurchaseShipment;Xếp chuyển hàng mua;vi
lbl.module.caption.PurchaseShipmentBrowse;Xếp chuyển hàng mua;vi
lbl.module.caption.PurchaseShipmentInvoice;Hóa đơn xếp chuyển hàng mua;vi
lbl.module.caption.QuickLaunch;Triển khai nhanh;vi
lbl.module.caption.QuickLaunchList;Danh sách triển khai nhanh;vi
lbl.module.caption.ReconciliationContactReport;Thư đối chiếu liên hệ;vi
lbl.module.caption.Repo;Hợp đồng mua lại;vi
lbl.module.caption.RepoBrowse;Danh sách hợp đồng mua lại ;vi
lbl.module.caption.Report;Báo cáo;vi
lbl.module.caption.restore.Form;Hồi phục dữ liệu;vi
lbl.module.caption.retailSaleInvoice;Hóa đơn bán lẻ;vi
lbl.module.caption.RetailSaleInvoice;Hóa đơn bán lẻ;vi
lbl.module.caption.RetailSaleInvoiceBrowse;Hóa đơn bán lẻ;vi
lbl.module.caption.RetailSaleInvoiceView;Quan sát hóa đơn bán lẻ;vi
lbl.module.caption.RetrospectiveDebtorContactReport;Báo cáo truy nợ liên hệ;vi
lbl.module.caption.ReturnExpenseNote;Phiếu phí trả về;vi
lbl.module.caption.Role;Quyền;vi
lbl.module.caption.SaleInvoice;Hóa đơn bán hàng;vi
lbl.module.caption.SaleInvoiceBrowse;Hóa đơn bán hàng;vi
lbl.module.caption.SaleInvoiceReport;Báo cáo hóa đơn bán hàng;vi
lbl.module.caption.SaleInvoiceView;Quan sát hóa đơn bán hàng;vi
lbl.module.caption.SaleOrder;Đơn bán hàng;vi
lbl.module.caption.SaleOrderBrowse;Đơn bán hàng;vi
lbl.module.caption.SalePriceItem;Giá bán hạng mục;vi
lbl.module.caption.SaleProformaInvoiceView;Xem xét hóa đơn bán hàng ngoại;vi
lbl.module.caption.SaleReturnInvoice;Hóa đơn bán hàng trả lại;vi
lbl.module.caption.SaleReturnInvoiceView;Quan sát hóa đơn bán hàng trả lại;vi
lbl.module.caption.SaleShipment;Xếp chuyển hàng bán;vi
lbl.module.caption.SaleShipmentBrowse;Xếp chuyển hàng bán;vi
lbl.module.caption.SaleShipmentInvoice;Hóa đơn xếp chuyển hàng bán;vi
lbl.module.caption.SaleShipmentInvoiceView;Quan sát hóa đơn xếp chuyển hàng bán;vi
lbl.module.caption.SaleShipmentView;Quan sát xếp chuyển hàng bán;vi
lbl.module.caption.Security;Khuế ước;vi
lbl.module.caption.SecurityBrowse;Danh sách khuế ước;vi
lbl.module.caption.Service;Dịch vụ;vi
lbl.module.caption.ServiceBrowse;Dịch vụ;vi
lbl.module.caption.ServiceCategory;Thể loại dịch vụ;vi
lbl.module.caption.ServiceEditor;Thông tin dịch vụ;vi
lbl.module.caption.ServiceReport;Báo cáo dịch vụ;vi
lbl.module.caption.ServiceStatus;Trạng thái dịch vụ;vi
lbl.module.caption.ServiceStatusReport;Báo cáo trạng thái dịch vụ;vi
lbl.module.caption.ServiceTxnReport;Báo cáo giao dịch dịch vụ;vi
lbl.module.caption.SetupGroups;Thiết lập danh sách nhóm;vi
lbl.module.caption.Stock;Kho;vi
lbl.module.caption.StockReport;Báo cáo kho;vi
lbl.module.caption.StockServiceReport;Báo cáo dịch vụ kho;vi
lbl.module.caption.StockTxnReport;Báo cáo giao dịch sản phẩm;vi
lbl.module.caption.SystemProperties;Đặc tính hệ thống;vi
lbl.module.caption.Tax;Khai báo thuế;vi
lbl.module.caption.TaxReturnType;Loại khai thuế;vi
lbl.module.caption.TaxTxnReport;Báo cáo thuế giao dịch;vi
lbl.module.caption.Tender;Nhà thầu;vi
lbl.module.caption.TenderBrowse;Nhà thầu;vi
lbl.module.caption.Transport;Vận tải;vi
lbl.module.caption.transportInvoiceBrowse;Hóa đơn vận tải;vi
lbl.module.caption.TransportInvoiceBrowse;Hóa đơn vận tải;vi
lbl.module.caption.TransportInvoiceShipment;Hóa đơn vận tải-xếp chuyển;vi
lbl.module.caption.TransportReport;Báo cáo vận tải;vi
lbl.module.caption.TransportShipment;Xếp chuyển-Vận tải;vi
lbl.module.caption.TransportShipmentBrowse;Danh sách Xếp chuyển-Vận tải;vi
lbl.module.caption.transportShipmentInvoice;Hóa đơn vận tải;vi
lbl.module.caption.TransportType;Loại vận tải;vi
lbl.module.caption.Unit;Khai báo đơn vị;vi
lbl.module.caption.upload;Nạp dữ liệu;vi
lbl.module.caption.upload.Contact;Nạp liên lạc;vi
lbl.module.caption.upload.ContactCategory;Nạp loại liên lạc;vi
lbl.module.caption.upload.Form;Upload Data;vi
lbl.compliance;Tuân thủ;vi
lbl.module.caption.upload.Product;Nạp hàng hóa;vi
lbl.module.caption.upload.ProductCategory;Nạp loại hàng hóa;vi
lbl.module.caption.User;Quản lý người dùng;vi
lbl.module.caption.UserProperties;Các đặc tính người dùng;vi
lbl.module.caption.UserSpecificSettings;Thiết lập người dùng;vi
lbl.module.caption.Vehicle;Xe;vi
lbl.module.caption.VehicleBrowse;Xe;vi
lbl.module.caption.VehicleDocument;Chứng từ xe;vi
lbl.module.caption.Warehouse;Khai báo kho hàng;vi
lbl.module.caption.WorkBench;Năng xuất máy;vi
lbl.module.caption.WorkBenchBrowse;Danh mục năng xuất máy;vi
lbl.module.caption.WorkBenchView;Hiển thị năng xuất máy;vi
lbl.Monday;Hai;vi
lbl.moneyTransfers.CostWarning;Chi phí cảnh báo;vi
lbl.Month;Tháng;vi
lbl.MonthIntervalLabel;6 tháng;vi
lbl.monthlyTurnover.BeginDate;Ngày bắt đầu;vi
lbl.monthlyTurnover.EndDate;Ngày kết thúc;vi
lbl.msg.common.error;Có lỗi;vi
lbl.msg.common.errorDesc;Giao tác vừa thực hiện bị ngưng lại do một lỗi từ hệ thống. ;vi
lbl.msg.common.errorTrack;Nếu tiếp tục có lỗi, hãy gửi thông tin lỗi đến email ducbuiquy@gmail.com;vi
lbl.msg.common.errorTry;Hãy thử lại một lần nữa.;vi
lbl.msg.companyRequired;Yêu cầu thông tin Công ty;vi
lbl.msg.contact.accountCodeAlreadyRegister;Mã tài khoản đang được sử dụng, hãy sữ dụng mã số khác!;vi
lbl.msg.contact.checkSsn;Kiểm tra lại số sổ BHXH!;vi
lbl.msg.contact.checkTaxId;Kiểm tra lại mã số thuế!;vi
lbl.msg.contact.companyEmpty;Nếu chọn Công ty/Tổ chức, phải nhập tên công ty!;vi
lbl.msg.contact.error;Có lỗi: {0};vi
lbl.msg.contact.taxIdEmpty;Phải nhập mã số thuế!;vi
lbl.msg.contact.taxOfficeEmpty;Phải nhập Cơ quan thuế!;vi
lbl.msg.countryRequired;Yêu cầu quốc gia;vi
lbl.msg.emailAddressRequired;Yêu cầu địa chỉ thư điện tử;vi
lbl.msg.firstNameRequired;Yêu cầu tên;vi
lbl.msg.general.maximumConcurrentChats;Tối đa lượt trao đổi;vi
#VALUE!
lbl.msg.general.mustEnterValidQuantity;Số lượng không hợp lệ!;vi
lbl.msg.general.mustSelectOneDetail;Phải có ít nhất một mặt hàng trong danh mục chi tiết;vi
lbl.msg.general.mustSelectValidDetail;Mặt hàng không hợp lệ!;vi
lbl.msg.greeting;Chúc thành công!;vi
lbl.msg.lastNameRequired;Yêu cầu họ lót;vi
lbl.msg.noDailyExchangeRate;Không có tỷ giá hằng ngày cho {0};vi
lbl.msg.remainingChars;Còn lại {0} ký tự;vi
lbl.msg.stocks.cannot.stockout;Không thể xuất kho. Tồn kho hiện tại {0};vi
lbl.msg.thanksForUsing;Xin cám ơn đã sử dụng;vi
lbl.msg.userAccountRegisterFailure;Tài khoản {0} đăng ký không thành công;vi
lbl.msg.userAccountRegisterSuccess;Tài khoản {0} đăng ký thành công;vi
lbl.mvp.archiveData;Lưu dữ liệu;vi
lbl.mvp.configureMasterData;Cấu hình dữ liệu;vi
lbl.mvp.initializeData;Nạp dữ liệu;vi
lbl.mvp.marshallingData;Đảo dữ liệu;vi
lbl.mvp.unmarshallingData;Chuyển dữ liệu;vi
lbl.Name;Tên;vi
lbl.New;Tạo mới;vi
lbl.NewCopyOfQuotation;Tạo bản sao bảng chào giá;vi
lbl.NewCustomers;Khách hàng mới;vi
lbl.NewQuantityOnHand;Số lượng tồn mới;vi
lbl.No;Không đồng ý;vi
lbl.NotEnoughStock;Không đủ mặt hàng trong kho!;vi
lbl.optionEditor.organizationLevelOption.value.Warehouse;Kho hàng;vi
lbl.optionEditor.organizationSchemeOption.UseScheme;Organization Schema will use?;vi
lbl.NotEnoughStockMessage;Kế hoạch bán {0} {1} nhưng chỉ có {2} {3} là sẵn sàng!. <br><br/> Thực sự trong kho {4} {5}. (không dự trữ) <br><br/> Nhưng vẫn có thể tiếp tục xử lý !;vi
lbl.NotImage;Tập tin tải lên không phải hình ảnh;vi
lbl.November;Mười một;vi
lbl.Number;Số;vi
lbl.NumberOfDecimals;Số thập phân;vi
lbl.numberToText.numStr.0;Zero;vi
lbl.numberToText.numStr.1;Một;vi
lbl.numberToText.numStr.10;Mười;vi
lbl.numberToText.numStr.100;Trăm;vi
lbl.numberToText.numStr.1000;Ngàn;vi
lbl.numberToText.numStr.11;Mười một;vi
lbl.numberToText.numStr.12;Mười hai;vi
lbl.numberToText.numStr.13;Mười ba;vi
lbl.numberToText.numStr.14;Mười bốn;vi
lbl.numberToText.numStr.15;Mười lăm;vi
lbl.numberToText.numStr.16;Mười sáu;vi
lbl.numberToText.numStr.17;Mười bảy;vi
lbl.numberToText.numStr.18;Mười tám;vi
lbl.numberToText.numStr.19;Mười chín;vi
lbl.numberToText.numStr.2;Hai;vi
lbl.numberToText.numStr.20;Hai mươi;vi
lbl.numberToText.numStr.3;Ba;vi
lbl.numberToText.numStr.30;Ba mươi;vi
lbl.numberToText.numStr.4;Bốn;vi
lbl.numberToText.numStr.40;Bốn mươi;vi
lbl.numberToText.numStr.5;Năm;vi
lbl.numberToText.numStr.50;Năm mươi;vi
lbl.numberToText.numStr.6;Sáu;vi
lbl.numberToText.numStr.60;Sáu mươi;vi
lbl.numberToText.numStr.70;Bảy mươi;vi
lbl.numberToText.numStr.8;Tám;vi
lbl.numberToText.numStr.80;Tám mươi;vi
lbl.numberToText.numStr.9;Chín;vi
lbl.numberToText.numStr.90;Chín mươi;vi
lbl.numberToText.numStr.billion;Tỷ;vi
lbl.numberToText.numStr.million;Triệu;vi
lbl.numberToText.numStr.quadrillion;Quadrillion;vi
lbl.numberToText.numStr.trillion;Ngàn tỷ;vi
lbl.October;Mười;vi
lbl.OnHand;Tồn;vi
lbl.OnlyEditBillDraft;Không thể hiệu chỉnh một biên lai thanh toán sau khi đã xác nhận.;vi
lbl.OnlyEditSalesDraft;Không thể hiệu chỉnh một đơn hàng bán đã được phê chuấn.;vi
lbl.Open;Mở;vi
lbl.OpenPayment;Mở thanh toán;vi
lbl.optionEditor.base.Encode;Encode;vi
lbl.optionEditor.base.isUnderConstruction;Under Construction;vi
lbl.optionEditor.base.Lang;Default Language;vi
lbl.optionEditor.base.programVersion;Program Version;vi
lbl.optionEditor.base.Thema;Default Thema;vi
lbl.optionEditor.company.Address;Invoice Address;vi
lbl.optionEditor.company.Adress;Company Adress;vi
lbl.optionEditor.company.Email;E-Mail;vi
lbl.optionEditor.company.Fax;Fax;vi
lbl.optionEditor.company.Name;Compamy Name;vi
lbl.optionEditor.company.Phone;Điện thoại;vi
lbl.optionEditor.company.TaxNumber;Tax Number;vi
lbl.optionEditor.company.TaxOffice;Tax Office;vi
lbl.optionEditor.company.Title;Company Title;vi
lbl.optionEditor.company.Web;Web;vi
lbl.optionEditor.currencyAlertPopup.isVisible;Currency alert popup will be visible;vi
lbl.optionEditor.default.Account;Default Account;vi
lbl.optionEditor.default.CCY;Default Currency;vi
lbl.optionEditor.default.Portfolio;Default Portfolio;vi
lbl.optionEditor.default.Warehouse;Default Warehouse;vi
lbl.optionEditor.description.classic_theme;Tekir''s default theme.;vi
lbl.optionEditor.description.darkBlue_theme;Dark Blue Theme;vi
lbl.optionEditor.description.darkX_theme;DarkX theme;vi
lbl.optionEditor.description.glassX_theme;GlassX Theme;vi
lbl.optionEditor.description.ruby_theme;Ruby Theme;vi
lbl.optionEditor.description.wine_theme;Wine Theme;vi
lbl.optionEditor.classic_theme;Classic;vi
lbl.optionEditor.ControlType;Control Type;vi
lbl.optionEditor.ControlValue;Control Value;vi
lbl.optionEditor.darkBlue_theme;Dark Blue Theme;vi
lbl.optionEditor.darkX_theme;darkX;vi
lbl.optionEditor.DocType;Document Type;vi
lbl.optionEditor.glassX_theme;GlassX Theme;vi
lbl.optionEditor.Key;Short cut;vi
lbl.optionEditor.LevelName;Levels;vi
